scenario,country,tech,type,location,year,value
REF,Albania,ALPHYDMHI3,hydro,inside,2042,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2043,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2044,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2045,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2046,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2047,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2048,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2049,600.0
REF,Albania,ALPHYDMHI3,hydro,inside,2050,600.0
REF,Albania,ALPHYDMHI4,hydro,inside,2021,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2022,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2023,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2024,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2025,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2026,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2027,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2028,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2029,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2030,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2031,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2032,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2033,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2034,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2035,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2036,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2037,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2038,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2039,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2040,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2041,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2042,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2043,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2044,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2045,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2046,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2047,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2048,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2049,250.0
REF,Albania,ALPHYDMHI4,hydro,inside,2050,250.0
REF,Albania,ALPHYDMHO0,hydro,outside,2021,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2022,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2023,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2024,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2025,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2026,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2027,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2028,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2029,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2030,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2031,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2032,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2033,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2034,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2035,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2036,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2037,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2038,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2039,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2040,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2041,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2042,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2043,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2044,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2045,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2046,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2047,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2048,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2049,123.2
REF,Albania,ALPHYDMHO0,hydro,outside,2050,123.2
REF,Albania,ALPHYDMNO0,hydro,outside,2021,312.0
REF,Albania,ALPHYDMNO0,hydro,outside,2022,312.0
REF,Albania,ALPHYDMNO0,hydro,outside,2023,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2024,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2025,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2026,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2027,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2028,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2029,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2030,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2031,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2032,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2033,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2034,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2035,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2036,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2037,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2038,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2039,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2040,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2041,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2042,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2043,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2044,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2045,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2046,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2047,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2048,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2049,395.5
REF,Albania,ALPHYDMNO0,hydro,outside,2050,395.5
REF,Albania,ALPHYRRHI0,hydro,inside,2021,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2022,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2023,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2024,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2025,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2026,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2027,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2028,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2029,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2030,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2031,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2032,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2033,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2034,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2035,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2036,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2037,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2038,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2039,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2040,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2041,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2042,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2043,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2044,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2045,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2046,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2047,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2048,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2049,91.9
REF,Albania,ALPHYRRHI0,hydro,inside,2050,91.9
REF,Albania,ALPHYRRHO0,hydro,outside,2021,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2022,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2023,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2024,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2025,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2026,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2027,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2028,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2029,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2030,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2031,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2032,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2033,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2034,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2035,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2036,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2037,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2038,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2039,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2040,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2041,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2042,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2043,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2044,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2045,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2046,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2047,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2048,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2049,239.7
REF,Albania,ALPHYRRHO0,hydro,outside,2050,239.7
REF,Albania,ALPHYSHHI0,hydro,inside,2021,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2022,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2023,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2024,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2025,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2026,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2027,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2028,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2029,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2030,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2031,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2032,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2033,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2034,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2035,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2036,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2037,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2038,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2039,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2040,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2041,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2042,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2043,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2044,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2045,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2046,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2047,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2048,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2049,12.7
REF,Albania,ALPHYSHHI0,hydro,inside,2050,12.7
REF,Albania,ALPHYSHHO0,hydro,outside,2021,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2022,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2023,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2024,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2025,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2026,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2027,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2028,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2029,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2030,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2031,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2032,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2033,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2034,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2035,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2036,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2037,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2038,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2039,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2040,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2041,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2042,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2043,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2044,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2045,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2046,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2047,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2048,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2049,287.7
REF,Albania,ALPHYSHHO0,hydro,outside,2050,287.7
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2021,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2022,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2023,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2024,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2025,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2026,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2027,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2028,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2029,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2030,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2031,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2032,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2033,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2034,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2035,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2036,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2037,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2038,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2039,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2040,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2041,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2042,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2043,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2044,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2045,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2046,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2047,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2048,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2049,98.0
REF,Albania,ALPNGCCHO0,thermal-gas,outside,2050,98.0
REF,Albania,ALPSOU1NI0,solar,inside,2028,18.0
REF,Albania,ALPSOU1NI0,solar,inside,2029,18.0
REF,Albania,ALPSOU1NI0,solar,inside,2030,20.0
REF,Albania,ALPSOU1NI0,solar,inside,2031,22.0
REF,Albania,ALPSOU1NI0,solar,inside,2032,24.0
REF,Albania,ALPSOU1NI0,solar,inside,2033,26.0
REF,Albania,ALPSOU1NI0,solar,inside,2034,29.0
REF,Albania,ALPSOU1NI0,solar,inside,2035,32.0
REF,Albania,ALPSOU1NI0,solar,inside,2036,35.0
REF,Albania,ALPSOU1NI0,solar,inside,2037,39.0
REF,Albania,ALPSOU1NI0,solar,inside,2038,42.0
REF,Albania,ALPSOU1NI0,solar,inside,2039,47.0
REF,Albania,ALPSOU1NI0,solar,inside,2040,51.0
REF,Albania,ALPSOU1NI0,solar,inside,2041,56.0
REF,Albania,ALPSOU1NI0,solar,inside,2042,62.0
REF,Albania,ALPSOU1NI0,solar,inside,2043,68.0
REF,Albania,ALPSOU1NI0,solar,inside,2044,75.0
REF,Albania,ALPSOU1NI0,solar,inside,2045,83.0
REF,Albania,ALPSOU1NI0,solar,inside,2046,91.0
REF,Albania,ALPSOU1NI0,solar,inside,2047,100.0
REF,Albania,ALPSOU1NI0,solar,inside,2048,110.0
REF,Albania,ALPSOU1NI0,solar,inside,2049,121.0
REF,Albania,ALPSOU1NI0,solar,inside,2050,133.0
REF,Albania,ALPSOU1NO0,solar,outside,2021,1.0
REF,Albania,ALPSOU1NO0,solar,outside,2022,1.0
REF,Albania,ALPSOU1NO0,solar,outside,2023,1.0
REF,Albania,ALPSOU1NO0,solar,outside,2024,1.0
REF,Albania,ALPSOU1NO0,solar,outside,2025,6.0
REF,Albania,ALPSOU1NO0,solar,outside,2026,146.0
REF,Albania,ALPSOU1NO0,solar,outside,2027,146.0
REF,Albania,ALPSOU1NO0,solar,outside,2028,258.0
REF,Albania,ALPSOU1NO0,solar,outside,2029,258.0
REF,Albania,ALPSOU1NO0,solar,outside,2030,358.0
REF,Albania,ALPSOU1NO0,solar,outside,2031,394.0
REF,Albania,ALPSOU1NO0,solar,outside,2032,434.0
REF,Albania,ALPSOU1NO0,solar,outside,2033,477.0
REF,Albania,ALPSOU1NO0,solar,outside,2034,525.0
REF,Albania,ALPSOU1NO0,solar,outside,2035,577.0
REF,Albania,ALPSOU1NO0,solar,outside,2036,635.0
REF,Albania,ALPSOU1NO0,solar,outside,2037,698.0
REF,Albania,ALPSOU1NO0,solar,outside,2038,768.0
REF,Albania,ALPSOU1NO0,solar,outside,2039,845.0
REF,Albania,ALPSOU1NO0,solar,outside,2040,930.0
REF,Albania,ALPSOU1NO0,solar,outside,2041,1023.0
REF,Albania,ALPSOU1NO0,solar,outside,2042,1125.0
REF,Albania,ALPSOU1NO0,solar,outside,2043,1237.0
REF,Albania,ALPSOU1NO0,solar,outside,2044,1361.0
REF,Albania,ALPSOU1NO0,solar,outside,2045,1497.0
REF,Albania,ALPSOU1NO0,solar,outside,2046,1647.0
REF,Albania,ALPSOU1NO0,solar,outside,2047,1812.0
REF,Albania,ALPSOU1NO0,solar,outside,2048,1993.0
REF,Albania,ALPSOU1NO0,solar,outside,2049,2192.0
REF,Albania,ALPSOU1NO0,solar,outside,2050,2411.0
REF,Albania,ALPWI30NO0,wind,outside,2023,10.0
REF,Albania,ALPWI30NO0,wind,outside,2024,10.0
REF,Albania,ALPWI30NO0,wind,outside,2025,20.0
REF,Albania,ALPWI30NO0,wind,outside,2026,20.0
REF,Albania,ALPWI30NO0,wind,outside,2027,170.0
REF,Albania,ALPWI30NO0,wind,outside,2028,171.0
REF,Albania,ALPWI30NO0,wind,outside,2029,171.0
REF,Albania,ALPWI30NO0,wind,outside,2030,188.0
REF,Albania,ALPWI30NO0,wind,outside,2031,207.0
REF,Albania,ALPWI30NO0,wind,outside,2032,228.0
REF,Albania,ALPWI30NO0,wind,outside,2033,250.0
REF,Albania,ALPWI30NO0,wind,outside,2034,275.0
REF,Albania,ALPWI30NO0,wind,outside,2035,303.0
REF,Albania,ALPWI30NO0,wind,outside,2036,333.0
REF,Albania,ALPWI30NO0,wind,outside,2037,367.0
REF,Albania,ALPWI30NO0,wind,outside,2038,403.0
REF,Albania,ALPWI30NO0,wind,outside,2039,444.0
REF,Albania,ALPWI30NO0,wind,outside,2040,488.0
REF,Albania,ALPWI30NO0,wind,outside,2041,537.0
REF,Albania,ALPWI30NO0,wind,outside,2042,590.0
REF,Albania,ALPWI30NO0,wind,outside,2043,649.0
REF,Albania,ALPWI30NO0,wind,outside,2044,714.0
REF,Albania,ALPWI30NO0,wind,outside,2045,786.0
REF,Albania,ALPWI30NO0,wind,outside,2046,864.0
REF,Albania,ALPWI30NO0,wind,outside,2047,951.0
REF,Albania,ALPWI30NO0,wind,outside,2048,1046.0
REF,Albania,ALPWI30NO0,wind,outside,2049,1150.0
REF,Albania,ALPWI30NO0,wind,outside,2050,1265.0
REF,Albania,ALTRDIMH00,import,general,2021,43775.0
REF,Albania,ALTRDIMH00,import,general,2022,43775.0
REF,Albania,ALTRDIMH00,import,general,2023,43775.0
REF,Albania,ALTRDIMH00,import,general,2024,49540.6
REF,Albania,ALTRDIMH00,import,general,2025,49540.6
REF,Albania,ALTRDIMH00,import,general,2026,49540.6
REF,Albania,ALTRDIMH00,import,general,2027,49540.6
REF,Albania,ALTRDIMH00,import,general,2028,49540.6
REF,Albania,ALTRDIMH00,import,general,2029,49540.6
REF,Albania,ALTRDIMH00,import,general,2030,49540.6
REF,Albania,ALTRDIMH00,import,general,2031,49540.6
REF,Albania,ALTRDIMH00,import,general,2032,49540.6
REF,Albania,ALTRDIMH00,import,general,2033,49540.6
REF,Albania,ALTRDIMH00,import,general,2034,49540.6
REF,Albania,ALTRDIMH00,import,general,2035,9999000.0
REF,Albania,ALTRDIMH00,import,general,2036,9999000.0
REF,Albania,ALTRDIMH00,import,general,2037,9999000.0
REF,Albania,ALTRDIMH00,import,general,2038,9999000.0
REF,Albania,ALTRDIMH00,import,general,2039,9999000.0
REF,Albania,ALTRDIMH00,import,general,2040,9999000.0
REF,Albania,ALTRDIMH00,import,general,2041,9999000.0
REF,Albania,ALTRDIMH00,import,general,2042,9999000.0
REF,Albania,ALTRDIMH00,import,general,2043,9999000.0
REF,Albania,ALTRDIMH00,import,general,2044,9999000.0
REF,Albania,ALTRDIMH00,import,general,2045,9963972.6
REF,Albania,ALTRDIMH00,import,general,2046,9999000.0
REF,Albania,ALTRDIMH00,import,general,2047,9999000.0
